title,start_year,end_year,genre,plot_summary,rating,votes,run_time,gross,production_type,actors,director
Stay Close,,,"['Crime', 'Drama', 'Mystery']",,,,,,,"['Bethany Antonia', 'Richard Armitage', 'Isabelle Connolly', 'Daniel Francis']",
Stay Close,,,"['Crime', 'Drama', 'Mystery']",,,,,,,"['Nila Aalia', 'Bethany Antonia', 'Richard Armitage', 'Daniel Francis']","[""Daniel O'Hara""]"
Stay Close,,,"['Crime', 'Drama', 'Mystery']","The lives of a photojournalist, a soccer mom and a homicide detective are disturbed by a terrible event from the past.",,,,,,"['Bethany Antonia', 'Richard Armitage', 'Daniel Francis', 'Jo Joyner']",
Stay Here,2018,Ongoing,['Reality-TV'],Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers.,7.5,1006,,,,"['Genevieve Gorder', 'Peter Lorimer']",
Steins;Gate,2011,2015,"['Animation', 'Comedy', 'Drama']","After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans.",8.8,49834,24,,,"['Mamoru Miyano', 'Asami Imai', 'Kana Hanazawa', 'Ashly Burch']",
Steins;Gate 0,2018,,"['Animation', 'Drama', 'Mystery']",Mad scientist Okabe struggles to recover from past failure and tests a new artificial intelligence,8.4,6559,30,,,"['J. Michael Tatum', 'Monica Rial', 'Tyson Rinehart', 'Cherami Leigh']",
Step Sisters,2018,,['Comedy'],"To get the college dean's backing for Harvard, Jamilah has to teach girls at a white sorority to step dance.",5.5,4220,108,,,"['Megalyn Echikunwoke', 'Eden Sher', 'Lyndon Smith', 'Gage Golightly']",['Charles Stone III']
Step Up,2006,,"['Crime', 'Drama', 'Music']","Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",6.5,113232,104,65.33,,"['Channing Tatum', 'Jenna Dewan', 'Damaine Radcliff', ""De'Shawn Washington""]",['Anne Fletcher']
Step Up 2: The Streets,2008,,"['Drama', 'Music', 'Romance']",Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,6.2,82792,98,58.02,,"['Robert Hoffman', 'Briana Evigan', 'Cassie Ventura', 'Adam Sevani']",['Jon M. Chu']
Step Up 3D,2010,,"['Drama', 'Music', 'Romance']",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,6.2,56610,107,42.4,,"['Sharni Vinson', 'Rick Malambri', 'Adam Sevani', 'Alyson Stoner']",['Jon M. Chu']
Step Up All In,2014,,"['Drama', 'Music', 'Romance']","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",6.0,33247,112,14.9,,"['Ryan Guzman', 'Briana Evigan', 'Adam Sevani', 'Misha Gabriel Hamilton']",['Trish Sie']
Step Up Revolution,2012,,"['Drama', 'Music', 'Romance']","Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",6.4,54763,99,35.07,,"['Kathryn McCormick', 'Ryan Guzman', 'Cleopatra Coleman', 'Misha Gabriel Hamilton']",['Scott Speer']
Steps,,,"['Animation', 'Adventure', 'Comedy']","Two stepsisters are overlooked for marriage by the prince and embark on an epic journey, realizing that their own perfect fairytales might be different from what they originally thought.",,,,,IX,,['Alyce Tzue']
Stereo,2014,,"['Crime', 'Thriller']","The appearance of a mysterious, hooded man evokes Erik's sinister past.",6.5,4733,98,,I,"['Jürgen Vogel', 'Moritz Bleibtreu', 'Petra Schmidt-Schaller', 'Georg Friedrich']",['Maximilian Erlenwein']
Steve Byrne: Champion,2014,,['Comedy'],"Steve Byrne, the star of Sullivan & Son, brings his high-energy flair to a live audience in his latest & most personal work in his new one-hour comedy special, Champion.",7.0,140,70,,TV Special,['Steve Byrne'],['Jay Chapman']
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,2018,,['Comedy'],"Comedians and writers Steve Martin and Martin Short perform a live comedy set with music by The Steep Canyon Rangers and jazz pianist, Jeff Babko, at the Peace Center in Greenville, South Carolina.",7.1,2322,74,,TV Special,"['Steve Martin', 'Martin Short', 'Jeff Babko', 'Jesse Lunsford']",['Marcus Raboy']
Steven Universe,2013,2020,"['Animation', 'Action', 'Adventure']","A team of intergalactic warriors fights to protect the universe, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",8.2,28064,11,,,"['Zach Callison', 'Deedee Magno', 'Michaela Dietz', 'Estelle']",
Stewart Lee: 41st Best Stand-Up Ever!,2008,,['Comedy'],"An extended version of sardonic Stewart Lee's acclaimed 2007 Edinburgh show, prompted by his ranking in a Channel 4 run-down.",8.4,574,80,,Video,['Stewart Lee'],['Michael Cumming']
Sthlm Rekviem,2018,Ongoing,"['Crime', 'Drama', 'Mystery']","Based on Kristina Ohlsson's novels, the series follows unconventional but cunning criminologist Fredrika Bergman who joins a special investigations unit in Stockholm.",6.5,1294,45,,,"['Liv Mjönes', 'Jonas Karlsson', 'Alexej Manvelov', 'Magnus Roosmann']",
Still 2gether,2020,Ongoing,"['Drama', 'Romance']","On Tine and Sarawat's second year as a couple, they face several circumstances that would test their relationship, including those that involve their responsibilities as the leaders of the ...",7.9,537,,,,"['Metawin Opas-Iamkajorn', 'Vachirawit Chivaaree', 'Chinnarat Siriphongchawalit', 'Jirakit Kuariyakul']",
Still Game,2002,2019,['Comedy'],"Cult Scottish comedy about the lives of two OAP's Jack and Victor and their views on how it used to be in the old days and how bad it is now in the fictional area of Craiglang, Glasgow.",8.8,6624,30,,,"['Ford Kiernan', 'Greg Hemphill', 'Paul Riley', 'Gavin Mitchell']",
Still Laugh-In: The Stars Celebrate,2019,,"['Comedy', 'Music']","Hollywood's finest pay tribute to ""Rowan and Martin's Laugh-In"" for an uncensored and unforgettable celebration at The Dolby Theater.",5.2,534,60,,TV Special,"['Lily Tomlin', 'Ruth Buzzi', 'Tiffany Haddish', 'Neil Patrick Harris']",
Still Waters,2009,,"['Drama', 'Thriller']","Still devastated over his ex-fiancee's murder, Jay goes on a weekend camping trip with his new girlfriend, his brother and his brother's girlfriend. Now away from the distractions of the ...",,,,,,"['Serena Varghese', 'Indi Wijay']",['Indi Wijay']
Stone of Destiny,2008,,"['Adventure', 'Comedy', 'Crime']","The story of Ian Hamilton, a dedicated nationalist who reignited Scottish national pride in the 1950s with his daring raid on the heart of England to bring the Stone of Scone back to Scotland.",6.8,3883,96,,,"['Charlie Cox', 'Kate Mara', 'Stephen McCole', 'Ciaron Kelly']",['Charles Martin Smith']
Storage Wars Canada,2013,2016,['Reality-TV'],Canadians go to storages and but them for the right price,3.3,494,30,,,"['Ursula Stolf', 'Paul Kenny', 'Bogart Kenny', 'Roy Dirnbeck']",
Stories from Our Future,2019,Ongoing,['Sci-Fi'],,7.1,98,,,,"['Rudy Mancuso', 'Maia Mitchell', 'Lele Pons', 'Kelly Sorrenti']",
Stories of Strength and Hope: Preventing Youth Suicide,2018,,"['Documentary', 'Short']","An up-to-date look at Youth Suicide with an examination of the warning signs, statistics and causes, along with possible ways teachers and parents can use to help their child overcome this ...",,,12,,,"['John Halligan', 'Heather Cleary', 'Harold Koplewicz', 'Meryl Cassidy']",['Max Hechtman']
StoryBots Super Songs,2016,Ongoing,"['Animation', 'Family', 'Musical']","Based on the award-winning educational apps, ""StoryBots Super Songs"" centers on the StoryBots, the curious little creatures who live in the world beneath our screens and help answer humans' biggest questions.",8.5,150,,,,"['Judy Greer', 'Erin Fitzgerald', 'Fred Tatasciore', 'Jeff Gill']",
Stove League,2019,Ongoing,"['Drama', 'Sport']",The story of two managers whose goal is to move their baseball team from the bottom of the league to the top.,8.4,488,60,,,"['Min Namkoong', 'Eun-bin Park', 'Oh Jeong-Se', 'Byeong-gyu Jo']",
Stowaway,2021,,"['Drama', 'Sci-Fi', 'Thriller']",A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,5.6,36937,116,,,"['Anna Kendrick', 'Daniel Dae Kim', 'Shamier Anderson', 'Toni Collette']",['Joe Penna']
Stranded in Paradise,2014,,"['Comedy', 'Romance']","When a driven HR exec loses her high-powered job, she travels to Puerto Rico in an attempt to save her career at a business conference. But as the trip quickly becomes a disaster and a ...",5.5,1573,86,,TV Movie,"['Vanessa Marcil', 'James Denton', 'Cindy Pickett', 'Gladys Rodríguez']",['Bert Kish']
Strange Empire,2014,2015,"['Drama', 'Western']","In 1869 Janestown on the Alberta-Montana border, three women band together for survival after the men in their town are murdered.",6.4,1697,60,,,"['Cara Gee', 'Tattiawna Jones', 'Melissa Farman', 'Aaron Poole']",
Strange Weather,2016,,['Drama'],"in an effort to deal with the grief over the death of her son, a Georgia mother travels the back roads of the deep south to settle a score. A story of grief and forgiveness, of looking inward to find a way to move forward.",6.0,1353,92,,,"['Holly Hunter', 'Carrie Coon', 'Kim Coates', 'Choppy Guillotte']",['Katherine Dieckmann']
Stranger Things,2016,Ongoing,"['Drama', 'Fantasy', 'Horror']","When a young boy disappears, his mother, a police chief and his friends must confront terrifying supernatural forces in order to get him back.",8.7,885856,51,,,"['Millie Bobby Brown', 'Finn Wolfhard', 'Winona Ryder', 'David Harbour']",
Stranger Things,2016,Ongoing,"['Drama', 'Fantasy', 'Horror']",,,,,,,"['David Harbour', 'Finn Wolfhard', 'Millie Bobby Brown', 'Sadie Sink']","['Matt Duffer', 'Ross Duffer']"
Stranger Things,2016,Ongoing,"['Drama', 'Fantasy', 'Horror']",,,,,,,"['David Harbour', 'Finn Wolfhard', 'Millie Bobby Brown', 'Sadie Sink']",
Stranger Things,2016,Ongoing,"['Drama', 'Fantasy', 'Horror']",,,,,,,"['David Harbour', 'Finn Wolfhard', 'Millie Bobby Brown', 'Sadie Sink']",['Shawn Levy']
Stranger Things,2016,Ongoing,"['Drama', 'Fantasy', 'Horror']",,,,,,,"['Sherman Augustus', 'Millie Bobby Brown', 'Cara Buono', 'Jamie Campbell Bower']",
Stranger Things: Spotlight,2018,,['Talk-Show'],,9.4,98,,,,,
Strangers,,,['Comedy'],Drea and Eleanor agree to go after one another's bullies.,,,,,XII,"['Camila Mendes', 'Maya Hawke', 'Rish Shah', 'Talia Ryder']",['Jennifer Kaytin Robinson']
Stree,2018,,"['Comedy', 'Horror']","In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",7.6,30544,128,,,"['Rajkummar Rao', 'Shraddha Kapoor', 'Pankaj Tripathi', 'Aparshakti Khurana']",['Amar Kaushik']
Street,2015,,['Action'],"Remo Street is a young fighter who has to choose between the long hard road to honor and glory, or succumbing to a brutal future as a cage fighter for the Russian Mafia.",4.6,973,85,,I,"['Quincy Brown', 'Mindy Robinson', 'Mark Ryan', 'Kate Miner']",['Bradford May']
Street Food: Asia,2019,,['Documentary'],"Snail and broken rice are staples of Ho Chi Minh City's outdoorsy street food culture, which has been shaped by both history and family memory.",7.6,145,,,,,
Street Food: Asia,2019,,['Documentary'],"The food stalls at Gwangjang Market showcase some of South Korea's beloved old favorites, from soy-marinated crabs to knife-cut noodles.",7.9,152,,,,['Daniel Lee Gray'],
Street Food: Asia,2019,,['Documentary'],"Benefitting from the rich biodiversity of the land and sea, Florencio Escabas makes a reef eel soup held dear by the island city's many residents.",7.5,121,,,,,
Street Food: Asia,2019,,['Documentary'],Exploring the rich culture of street food in some of the world's most colorful cities.,8.0,2447,30,,,"['Philip Hersh', 'Caitlyn Elizabeth', 'Daniel Lee Gray', 'Chawadee Nualkhair']",
Street Food: Asia,2019,,['Documentary'],Tofu pudding. Fish head soup. Goat stew. These family-owned street stalls of Chiayi are bastions of Taiwan's culinary traditions.,7.8,160,,,,"['Caitlyn Elizabeth', 'Philip Hersh']",
Street Food: Asia,2019,,['Documentary'],"Putu piring, wonton noodles, chili crab, chicken rice. Hawkers selling some of Singapore's favorite dishes offers a glimpse into their lives.",7.5,128,,,,,
Street Food: Asia,2019,,['Documentary'],"Peer through millennia as these centenarians serve you Jajan Pasar, Gudeg and Mie Lethek on the streets of this city ruled by a Sultan.",7.6,170,,,,,
Street Food: Asia,2019,,['Documentary'],"From the crispy, savory chaat to the spiced chole bhature, these Delhi street flavors are deeply connected to family stories and political history.",7.5,194,,,,['Philip Hersh'],
Street Food: Asia,2019,,['Documentary'],"Toyo is the humorous, fiery chef of a beloved izakaya in Osaka, Japan. The city known for popularizing street food favorites from okonomiyaki to takoyaki",8.2,247,,,,,
Street Food: Asia,2019,,['Documentary'],"The inspirational story of street food chef Jay Fai, who puts a spin on tom yum soup and boasts a Michelin star for her crab omelets.",8.0,273,,,,['Chawadee Nualkhair'],
Street Food: Latin America,2020,Ongoing,['Documentary'],"The newest installment will travel to six countries in Latin America and explore the vibrant street food culture of Oaxaca, Mexico; Salvador, Brazil; Buenos Aires, Argentina; Lima, Peru; Bogota, Colombia; and La Paz, Bolivia.",7.9,1068,,,,"['Adin Rudd', 'Marsia Taha']",
Stretch Armstrong & the Flex Fighters,2017,2018,"['Animation', 'Short', 'Action']","An action-comedy series based on Hasbro's stretchy, heroic toy.",6.5,276,22,,,"['Ogie Banks', 'Scott Menville', 'Steven Yeun', 'Wil Wheaton']",
Strike a Pose,2016,,"['Documentary', 'Music']",What does it take to express yourself? The surprising and moving story of Madonna's most famous troupe of dancers.,7.2,1700,83,,,"['Madonna', 'Luis Camacho', 'Jose Guitierez', 'Kevin Alexander Stea']","['Ester Gould', 'Reijer Zwaan']"
"Strip Down, Rise Up",2021,,['Documentary'],Academy Award Nominated director Michèle Ohayon's Verite film follows women of all ages and ethnic backgrounds who heal trauma and body image shame through sensual dance and daring pole dance artistry.,5.2,530,112,,,"['Keith Ballinger', 'Amy Bond', 'Jenyne Butterfly', 'Genellyn Driver']",['Michèle Ohayon']
Strong Island,2017,,"['Documentary', 'Crime']","When filmmaker Yance Ford investigates the 1992 murder of a young black man, it becomes an achingly personal journey since the victim, 24-year-old William Ford Jr., was the filmmaker's brother.",6.4,3694,107,,,"['Yance Ford', 'Harvey Walker', 'Kevin Myers', 'Lauren Ford']",['Yance Ford']
Strongland,2018,Ongoing,,,7.0,20,,,,,
Struggle: The Life and Lost Art of Szukalski,2018,,['Documentary'],"This documentary chronicles the life of Polish-American artist Stanislav Szukalski (1893-1987) from his early years in Chicago, to his time in Poland and Los Angeles, and his artistic and political contributions to the world.",8.0,3650,115,,,"['Stanislav Szukalski', 'Glenn Bray', 'Robert Williams', 'Suzanne Williams']",['Ireneusz Dobrowolski']
Stuck Together,2021,,['Comedy'],"The streets of Paris are silent and empty. While many flee the capital, seven families experience lockdown in a building on the rue de l'Humanité. A café owner who reuses her pear alcohol ...",,,,,,"['Yvan Attal', 'Dany Boon', 'Liliane Rovère', 'François Damiens']",['Dany Boon']
Student Driver,,,"['Action', 'Comedy']",A substitute driver's education teacher and his students embark on a madcap adventure.,,,,,,,['Kyle Newacheck']
Stunt Science,2018,Ongoing,['Reality-TV'],"A team of experts break down the world's most extraordinary stunt clips, and work out how they were (or weren't) achieved.",5.0,43,,,,,
